Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
CTH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1218.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.726253923,0.556,0.0,1.0,1.0,0.235904695,1.0,0.582411182,0.897250193,18.3720433,379.0,-0.002628845,6.25e-05,35.0,4.375,0.3758445,4.375,0.3758445,-16.898121,5.5946514,0.084908125,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1055,140.9352605,4.450130877274454,7.738364242024357,0.0
HOXB9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376647834,1.0,0.164880462,0.462083189,19.7954176,509.0,0.02787377,0.000156955,25.0,4.228889,8.9516096,13.490257,13.629061,-6.716364,1.396093,0.018794929,0.972505673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.101,127.009922,5.276675814060702,13.196220170460307,0.0
GPLD1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2523.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.765133667,0.491,0.0,5.0,5.0,0.837520938,1.0,0.223114681,0.557802181,18.60678472,465.0,0.006627378,2.68e-07,2.0,4.661,10.484428,24.768,7.2302565,-15.446,6.25242,1.678039628,0.022480587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.449285714285711,104.06589757142858,3.056381095694192,6.029069011025313,0.0
RALGPS2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1752.0,0.0,0.0,0.333333333,0.666666667,0.0,1.0,0.0,0.0,0.579380164,0.432412368,0.627333333,0.0,2.0,3.0,0.211014982,1.0,0.384024578,0.75155481,18.4754255,434.0,-0.002073621,1.1e-08,4.0,20.064999,7.0203096,24.149999,7.523845,-0.36,5.5946514,0.466469374,0.044818275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.040000000000003,70.0704,6.092174808646594,11.021255186632576,0.0
RAE1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1107.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.573244106,0.752,0.0,2.0,2.0,0.236574403,1.0,0.654450262,0.931910792,17.46795415,604.0,0.008626983,0.000638242,109.0,17.362499,3.886223,17.362499,3.886223,-16.898121,5.5946514,0.053473911,9.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.133,126.315567,7.340640717406767,12.880787338494102,0.0
BFAR,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1353.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.551872128,0.342,0.0,3.0,3.0,0.742390497,1.0,0.698324022,0.949072674,18.98750496,367.0,0.04454265,8.67e-05,20.0,-5.898333,5.2112862,4.3625,0.67875893,-26.42,11.3859914,0.125663892,0.003238232,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0175,11.553758333333349,7.378282891332031,14.18549784146663,0.0
ANKAR,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4305.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.516092302,0.512,0.0,4.0,4.0,0.324780773,1.0,0.939849624,0.998153563,18.64000622,452.0,0.02045051,0.0,1.0,6.803333,0.9538652,8.914286,1.03709,-0.58500003,0.0047045,0.400884645,0.03382311,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4478,54.52891920000002,3.447527500802864,5.736224351740365,0.0
C6orf222,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,6.0,1959.0,0.0,0.0,0.0,0.8,0.0,1.0,0.2,0.0,1.0,1.935176315,0.3812,0.0,4.0,5.0,0.853970965,1.0,0.636537237,0.924068975,19.76577607,192.0,0.03783872,0.0,0.0,16.492501,5.87835,18.008183,6.1629426,-0.18,5.5946514,0.400884645,0.03382311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0455,36.62304099999999,0.708517124356793,2.74517760880627,0.0
CASQ2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1200.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.573410359,0.779,0.0,1.0,2.0,0.310848617,1.0,0.215796288,0.546702725,18.13159224,639.0,0.008123375,9.94e-05,44.0,6.445,2.2951743,14.65,4.141442,-1.76,0.051199994,1.5158281,7.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.669666666666668,355.11276033333337,3.0088053462249142,7.480779224583121,0.0
TMC8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2181.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.583810326,0.681333333,0.0,3.0,3.0,1.0,1.0,0.510464523,0.853718295,19.00748861,217.0,0.0273665,0.0,2.0,8.596,3.0248892,10.9799996,3.6542885,-0.94,5.5946514,0.792482443,0.008030741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.133333333333336,1.2433333333333314,5.448787629256298,10.139649610973978,0.0
TTC7B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2532.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.286944892,0.275,0.0,1.0,1.0,0.914913083,1.0,0.173611111,0.477593312,18.48827088,570.0,0.01985443,0.0,1.0,-19.989999,8.20125,0.26,5.8430567,-40.24,5.5946514,0.400884645,0.03382311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.042666666666664,78.74522133333332,5.824554355960113,10.10270342115636,0.0
SLC23A2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1953.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.570062989,0.59875,0.0,4.0,4.0,0.712250712,1.0,0.127016385,0.389106971,18.86162097,464.0,0.03650085,3.63e-06,4.0,8.3762504,0.9000326,11.4933334,0.7926875,-0.975,0.0049005,0.832095035,0.002920659,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.265833333333337,52.09380416666668,6.701262009705393,11.960214335908017,0.0
RGPD3,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5277.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,1.0,0.856683902,0.61125,0.0,3.0,4.0,0.251889169,1.0,0.649350649,0.929728842,19.24460681,458.029114,0.018828349,2e-07,2.0,12.693751,4.3446023,14.512858,4.7598485,-0.04,5.5946514,0.400884645,0.03382311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.31,32.08706666666667,5.143491212685483,8.625403568344955,0.0
NHLRC2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2181.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.116709483,0.557,0.0,2.0,2.0,0.280977803,1.0,0.945179584,0.998469124,18.02292476,515.0,0.0181442,2.51e-06,10.0,10.8375,3.1379443,14.536667,3.8858864,-0.26,5.5946514,0.086318609,0.001251633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.549666666666667,86.67369033333333,4.463678099850154,7.451693052210658,0.0
OSTM1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1005.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.795997269,0.457,0.0,2.0,2.0,0.517598344,1.0,0.201653559,0.524542066,18.21307004,459.0,0.03755831,2.37e-05,11.0,-15.910001,5.9650972,0.15,5.8430567,-21.263334,7.2281554,0.042095654,2.26e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.5,0.5,5.948461997273107,10.36770027775879,0.0
NT5E,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1725.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.989172201,0.288,0.0,3.0,3.0,0.878734622,1.0,0.315556958,0.679525428,18.58504762,321.0,0.0125947,0.000144441,46.0,-9.456667,5.81424,4.6066664,0.55342233,-23.52,8.048858,0.05478859,0.000231944,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.867,140.0388626666667,6.365893969143626,13.306322110959286,0.0
MSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381242852,1.0,0.194174757,0.512426547,18.31121836,442.7397812,0.04701511,0.000657053,114.0,0.42950334,0.6642913,1.649465,0.49163676,-4.595085,1.0769581,0.052632447,7.626023783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,2.247200000000002,9.08044602502957,16.561838057308957,0.0
CAPN10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2019.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.643843444,0.567,0.0,1.0,1.0,1.0,1.0,0.262881178,0.614104402,19.67570434,485.0,0.0345863,1.81e-07,4.0,3.201300537,7.786872688,13.98065469,5.824366141,-16.91820312,5.575746708,0.020494471,0.03382311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,83.04384601107338,5.68714018605854,10.11378895416471,0.0
OR4S2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,936.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.261977851,0.357666667,0.0,3.0,3.0,0.341880342,0.945616883,0.405844156,0.751314037,10.33899371,1091.0,-0.02045164,2.31e-07,3.0,8.7466665,1.3663046,8.7466665,1.3663046,-16.898121,5.5946514,0.400884645,0.03382311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.31225,135.19404024999997,0.0,0.0,0.0
OMD,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1266.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.06361284,0.275666667,0.0,3.0,3.0,0.440722785,1.0,0.162232317,0.457288436,19.03627881,574.0,0.04691537,0.0,0.0,-7.943333,6.927957,5.8466665,0.8016173,-21.733333,10.813352,0.400884645,0.03382311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.543333333333333,51.59463333333334,3.747919091676549,9.222267766128018,0.0
STK11IP,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3300.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.25473846,0.413,0.0,2.0,2.0,0.693000693,0.033681374,0.286190637,0.054384004,19.06643033,487.0,0.03483973,8.92e-06,8.0,-22.2975,12.999576,0.975,8.45e-05,-45.57,17.334273,0.400884645,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.836666666666662,55.87703333333332,6.237905899508879,10.807650611885256,0.0
PPM1L,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1083.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.333333333,0.0,1.0,0.356849766,0.874333333,0.0,2.0,3.0,0.679809653,1.0,0.460829493,0.817846621,19.15893851,509.0,-0.004664321,0.0,1.0,20.321667,6.8044685,24.468,7.21618,-0.41,5.5946514,0.400884645,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,17.40499999999999,3.360364791213958,7.213058418346201,0.0
