Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
KMT2D,11.0,3.0,1.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,13.0,3.0,18.0,28.0,16614.0,0.0,0.121212121,0.0,0.424242424,0.0,1.0,0.424242424,0.03030303,0.537087993,0.501397958,0.805666667,0.0,14.0,33.0,0.0,1.0,0.904977376,0.995335145,20.75586475,214.0,0.06520138,1.67e-05,26.0,0.93840575,0.32869435,2.1414815,0.21019005,-3.3926666,0.5439874,0.473546127,0.022538992,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,23.675652173913047,168.11746041897234,4.976756379464342,9.145303336292136,1.0
BRAF,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,2301.0,0.0,0.0,0.0,0.857142857,0.0,1.0,0.0,0.142857143,0.898226518,0.257441473,0.916428571,0.0,6.0,7.0,1.0,0.0,0.0,2.4e-09,18.21935147,616.0,0.02459647,4.78e-05,42.0,3.2771427,0.18677221,3.2771427,0.18677221,-4.1961275,1.8963093,0.287446983,0.000516183,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,27.516666666666666,10.513666666666666,5.360516883794245,9.347672003697705,1.0
APC,2.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,11.0,8532.0,0.0,0.545454545,0.0,0.181818182,0.0,1.0,0.272727273,0.0,0.250288693,1.663638383,0.838545455,0.0,2.0,11.0,0.0,1.0,1.0,1.0,17.91887954,399.0,0.0275499,0.001185918,137.0,-18.244286,11.7807664,2.7791666,0.30312007,-46.275556,13.565631,3.843930503,0.747114795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,28.96144444444445,171.37697727777777,6.560216967986226,11.308824288926154,1.0
FOXA1,2.0,0.0,11.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,16.0,28.0,1419.0,0.0,0.0,0.0,0.517241379,0.103448276,0.918863226,0.068965517,0.379310345,0.619797189,0.466193951,0.819758621,0.034482759,15.0,29.0,0.508388409,0.0,0.04238,6.64e-06,16.04219865,487.0,-0.05773076,8.26e-06,9.0,2.834754,0.58411993,4.0241305,0.7102268,-0.8126667,0.031479637,0.06902294,0.000204264,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,24.74629629629629,27.495347293447296,9.223801718026474,16.503491017860334,1.0
PALB2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3561.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.527372787,0.128333333,0.0,3.0,3.0,0.678426052,1.0,0.693962526,0.947492933,19.05388188,561.0,0.03782536,1.21e-05,18.0,-5.308333,2.2975372,1.5266666,0.027025334,-12.143333,4.315301,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.568999999999999,74.342761,5.255811482463534,7.839594211434379,1.0
MED12,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6534.0,0.0,0.0,0.0,1.0,0.5,0.693426404,0.0,0.0,0.564475468,0.287561405,0.786,0.0,6.0,6.0,0.535045479,0.0,0.00129,2.47e-07,19.53390838,458.7856209,0.02731504,0.000124148,68.0,0.68,0.0034754,0.751,0.003245433,-0.03,1.8963093,0.092907808,0.000291437,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.962857142857143,13.295657142857136,7.123915548186106,11.666108399342733,1.0
ZMYM3,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,8.0,10.0,4113.0,0.0,0.1,0.1,0.6,0.0,1.0,0.2,0.0,0.698970004,0.4332132,0.8335,0.0,6.0,10.0,0.396039604,1.0,0.286123033,0.644158334,19.47504109,458.7856209,0.02462649,0.000200743,29.0,0.58583333,0.003009645,0.7515,0.001870029,-0.2425,0.00025225,0.076082949,0.000164045,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.46,15.571555555555554,7.083130684157284,11.37579547985125,1.0
RET,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3345.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.568154373,0.193,0.0,2.0,2.0,0.708717222,1.0,0.176366843,0.48239667,18.79254916,563.0,-0.01916108,0.000140308,30.0,1.9575004,0.8572223,5.42,0.56649907,-8.43,1.8963093,0.077771701,2.54e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.2734,110.9507968,6.314090989571144,13.830284152558548,1.0
NBN,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2265.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,1.699005095,0.371,0.0,2.0,3.0,0.761614623,1.0,0.14349261,0.422079458,17.9400371,419.0,0.03523735,7.73e-05,65.0,2.6316667,0.10159776,2.6316667,0.10159776,-4.1961275,1.8963093,0.108892352,0.000571244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09425,326.91515224999995,7.150643189124635,12.327423149324543,1.0
BRCA2,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,8.0,10257.0,0.0,0.0,0.0,0.375,0.0,1.0,0.625,0.0,0.51626498,1.413430482,0.8105,0.0,3.0,8.0,0.00017,1.0,0.683060109,0.943423781,17.75564393,462.0,0.04401204,0.000313968,67.0,-10.187059,4.37928,0.8990909,0.01887509,-30.511665,6.31501,0.942594824,0.000869112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7335,169.28429633333334,3.319320776689884,6.600295915092774,1.0
FOXN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741839763,1.0,0.56561086,0.887923622,16.77004698,684.0,0.01981562,1.62e-06,4.0,-0.9459804,1.6209105,3.4115255,0.658776,-6.924884,2.3390552,0.054151754,17.69473854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.33,0.0,7.51045221343747,12.85091107491306,0.0
TAF5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2403.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.902,0.0,1.0,1.0,0.919963201,1.0,0.303306036,0.665154069,19.05759649,147.0,0.04535907,1.97e-05,32.0,-0.14500003,0.4675445,4.69,0.46620118,-4.98,1.8963093,0.196276924,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,81.73172289679697,4.475215933692279,6.6093774675389945,0.0
CASR,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3267.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.0,0.333333333,1.0,0.291599596,0.848,0.0,2.0,3.0,0.888099467,0.859047619,0.380952381,0.692805319,19.08912897,602.0,0.04082483,1.71e-06,10.0,3.748333,0.37925255,4.5059998,0.4310113,-0.04,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.71666666666667,102.80583333333333,0.8515233708308229,1.455016770191624,0.0
C20orf85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625782228,0.047596383,0.67210852,0.142109972,18.50828573,576.0,0.007391452,0.0,0.0,5.0692756,3.0448109,9.539783,3.5092466,-3.8717393,0.979598,0.096726913,25.7475132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.116499999999998,1.9345444999999992,2.7781268423424,8.755973437362933,0.0
USP10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2409.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.462023029,0.684,0.0,1.0,1.0,0.846023689,0.00529,0.34256,0.013252642,18.91459127,258.0,0.03060536,7.55e-05,39.0,-36.990002,27.0848,2.6215713,0.46620118,-36.990002,27.0848,0.379034628,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4635,193.51346450000003,7.432203139990883,12.005961649015925,0.0
PAX1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1605.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.727023831,0.3265,0.0,2.0,2.0,0.904159132,0.239348971,0.296792724,0.258898299,18.11380981,885.0,-0.0412404,0.0,2.0,0.9325,0.00740425,0.9325,0.00740425,-4.1961275,1.8963093,0.443025145,0.002031948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57333333333333,28.08643333333334,3.2091629272601163,8.031963267466026,0.0
IGF2R,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7476.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.405881553,0.6085,0.0,2.0,2.0,0.871080139,1.0,0.061083623,0.231843594,19.31707515,460.0,0.01821273,6.51e-05,20.0,0.23500002,0.006355667,0.59333337,0.001829334,-0.84,1.8963093,0.066249024,4.09e-06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79575,94.02499891666668,8.336835336896886,14.916644463224925,0.0
PIH1D1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,873.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.73326794,0.468,0.0,2.0,2.0,0.035497497,1.0,0.988142292,0.999929418,21.05156012,290.0,0.04421094,9.1e-05,48.0,0.67999996,0.020496665,1.2333333,0.012374333,-0.98,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.762250000000002,92.04078691666668,7.153935932389636,11.903431852959354,0.0
HARS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1530.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.262895447,0.894,0.0,1.0,2.0,1.0,0.136668033,0.868115348,0.371548041,19.56284983,356.0,0.03119387,7.75e-05,47.0,2.675,0.358655,3.8933333,0.44892235,-0.98,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.3,89.77999999999999,7.221269571351419,11.52219171908595,0.0
IZUMO2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,666.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.431019884,0.357,0.0,2.0,2.0,1.0,1.0,0.428265525,0.791439782,20.47567506,445.0,0.02684322,0.0,0.0,0.8525,0.00644825,0.8525,0.00644825,-4.1961275,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.7465,182.53872450000003,4.976756379464342,9.145303336292136,0.0
KDM4A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3195.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.687528868,0.69,0.0,2.0,2.0,0.583771162,1.0,0.359066427,0.726839452,19.84180894,209.0,0.03409262,2.35e-05,21.0,0.15499999,0.0005445,0.32,0.46620118,-0.01,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.15,6.844999999999991,7.199421389020782,11.374930972176916,0.0
TINAGL1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1404.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.982177794,0.159,0.0,1.0,1.0,0.440528634,1.0,0.383288616,0.750849753,20.01751799,197.0,0.03723464,4.89e-05,21.0,0.15499999,0.0005445,0.32,0.46620118,-0.01,1.8963093,0.481664174,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.349999999999998,0.5161000000000007,6.653910026037372,12.788971724321936,0.0
PLBD2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1770.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.049463357,0.391,0.0,1.0,1.0,0.455166136,1.0,0.870322019,0.991202784,18.7564309,251.0,0.03668265,9.06e-07,5.0,1.8366667,0.07434434,1.8366667,0.07434434,-4.1961275,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.334,101.921364,6.84846178314961,11.575510930821638,0.0
