Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
EGFR,1.0,0.0,26.0,2.0,54.0,2.0,0.0,0.0,0.0,0.0,27.0,2.0,56.0,68.0,3633.0,0.0,0.023529412,0.0,0.635294118,0.364705882,0.638400248,0.011764706,0.329411765,0.523249215,0.379548188,0.904764706,0.0,54.0,85.0,1.0,0.0,0.0,2.4e-09,18.69196531,336.0,-0.01337574,0.017936716,800.0,24.875212,18.592429,30.362043,20.548563,-1.9710716,0.42619095,0.224984982,0.00658764,1.0,2.0,3.0,0.0,2.0,0.0,4.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,27.21647692307692,72.06504006586539,7.366333897363137,15.52796819965705,1.0
MET,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,17.0,20.0,4227.0,0.0,0.055555556,0.333333333,0.555555556,0.0,1.0,0.055555556,0.0,0.680250045,0.726793238,0.716055556,0.0,10.0,18.0,0.061583939,1.0,0.065466448,0.243942226,19.09049522,262.0,0.002308467,7.15e-05,34.0,6.605854,3.0464621,10.036333,3.6996204,-2.75,0.14105161,0.293359806,0.005445631,0.0,0.0,0.0,2.0,3.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,24.52917391304348,101.12578678656126,8.716423657575435,18.265440274912148,1.0
APC,3.0,2.0,1.0,0.0,16.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,20.0,25.0,8532.0,0.0,0.038461538,0.115384615,0.615384615,0.0,1.0,0.192307692,0.038461538,0.750192561,0.839503789,0.634961538,0.0,16.0,26.0,0.0,1.0,1.0,1.0,17.91887954,399.0,0.0275499,0.001185918,137.0,-9.685,4.612436,2.63125,0.22318454,-20.241787,6.01817,2.045337433,1.354094745,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,22.553440000000005,65.40860917333335,6.462442644981291,11.163950628823022,1.0
NTRK2,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,19.0,2517.0,0.0,0.157894737,0.0,0.789473684,0.0,1.0,0.052631579,0.0,0.900880458,0.528048115,0.738842105,0.0,15.0,19.0,0.50530571,1.0,0.103680664,0.33866663,14.08875677,692.0,0.001115233,4.82e-05,24.0,-4.8416216,1.7131213,3.4337502,0.37505934,-11.146667,1.8370567,0.422230751,0.044659731,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,20.67194444444445,103.61835896825396,5.388305246709063,13.308619172707262,1.0
RET,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,3345.0,0.0,0.052631579,0.0,0.894736842,0.0,1.0,0.052631579,0.0,0.950440229,1.243051507,0.494315789,0.0,17.0,19.0,0.708717222,1.0,0.176366843,0.48239667,18.79254916,563.0,-0.01916108,0.000140308,30.0,3.205122,2.3085555,7.615162,1.6413271,-10.466,2.0426031,0.457409551,0.135697326,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,14.97292857142857,153.32358021693122,5.547955543385483,13.49944422950118,1.0
KDR,1.0,0.0,0.0,0.0,42.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,48.0,45.0,4071.0,0.0,0.06122449,0.06122449,0.857142857,0.0,1.0,0.020408163,0.0,0.892223756,0.940414333,0.540714286,0.0,42.0,49.0,0.538213132,0.986735055,0.176865936,0.479182028,17.41855267,706.0,0.002962429,4.5e-05,31.0,3.691165,5.4536507,10.5450846,8.200455,-5.4993182,0.36663814,0.153124157,0.018911918,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,3.0,0.0,0.0,2.0,21.475184615384617,104.27616302788462,7.367538701505108,14.902287635099777,1.0
IGF1R,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,4104.0,0.0,0.0,0.125,0.875,0.0,1.0,0.0,0.0,1.0,0.655492914,0.632,0.0,7.0,8.0,0.758725341,1.0,0.657894737,0.933362062,17.63144708,470.0,-0.02748381,0.000631167,52.0,-2.92,0.72410894,1.673,0.06651268,-10.575,0.9275028,0.161980197,0.001060824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,17.9348,86.45542917142858,7.444897321048871,14.252245594914571,1.0
NTRK3,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,43.0,2520.0,0.0,0.020833333,0.020833333,0.958333333,0.0,1.0,0.0,0.0,0.985078981,0.603555431,0.618770833,0.0,46.0,48.0,0.733675715,0.967819791,0.804505229,0.973454782,16.92600289,730.0,-0.05718258,1.33e-05,11.0,-2.1727,1.7091257,5.3520832,1.2859753,-9.118654,1.1077609,0.610188216,0.078285132,1.0,0.0,2.0,0.0,6.0,3.0,6.0,3.0,5.0,6.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,8.0,7.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,4.0,21.42144,56.52946279027029,2.9062067159320306,6.385824064969055,1.0
RB1,4.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,0.0,5.0,2.0,22.0,28.0,2787.0,0.0,0.321428571,0.142857143,0.321428571,0.0,1.0,0.214285714,0.0,0.400393296,0.423721466,0.892571429,0.0,9.0,28.0,0.0,1.0,1.0,1.0,18.41670724,450.0,0.04105748,0.001789353,211.0,-8.586779,3.266258,1.7444117,0.18332747,-22.6372,4.0729247,6.688460476,0.436034083,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,32.50416666666667,30.82389492753621,6.896390171542222,11.902783910581755,1.0
DUSP26,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,636.0,0.0,0.0,0.125,0.875,0.0,1.0,0.0,0.0,1.0,0.884860511,0.541875,0.0,7.0,8.0,1.0,1.0,0.078690589,0.278740299,16.48392596,610.0,0.01076689,2.04e-07,2.0,-5.0105557,7.893892,8.027,1.9271033,-21.307501,11.229602,0.130718899,0.012265765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,18.887666666666664,70.41728823809525,2.8318094894237187,6.356276759628716,0.0
CELF3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1398.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.454345997,0.62775,0.0,4.0,4.0,0.823723229,1.0,0.059259259,0.226716044,20.20743263,255.0,0.02879102,2.75e-06,7.0,4.8544444,2.0498281,8.578333,2.7367095,-2.5933333,0.10947733,0.476521621,0.027385576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,21.52875,10.402326785714294,4.161572611121681,11.5422531735332,0.0
CSTF2T,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1851.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.968853033,0.3906,0.0,5.0,5.0,0.831946755,1.0,0.329815303,0.695653848,19.27696028,451.6807753,0.019400984,5.17e-06,13.0,-3.453636,1.2151275,2.7583333,0.23433696,-10.908,1.4714747,0.232633795,0.070240689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.305,16.55375,6.643327463593317,10.86962795748637,0.0
KRT33B,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1215.0,0.0,0.285714286,0.0,0.714285714,0.0,1.0,0.0,0.0,0.898226518,0.790810906,0.639,0.0,5.0,7.0,1.0,1.0,0.594883998,0.903860116,20.33358778,424.0,-0.005584705,3.22e-05,17.0,6.3961536,2.9380308,13.9125,2.736526,-5.63,1.087408,0.476521621,0.027385576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,17.697461538461535,166.39979993589745,0.4500908591653121,2.035340576701273,0.0
NPPB,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,405.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.964760439,0.103,0.0,2.0,2.0,0.057303306,1.0,0.526315789,0.864133624,18.98580692,207.0,0.0426829,6.89e-05,10.0,-1.0975,0.041956917,0.040000002,2e-06,-2.235,0.0741125,0.216350044,0.010313821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.158333333333334,94.09805833333334,0.9261621267186692,5.358334908690975,0.0
ERCC6L2,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,2139.0,0.0,0.0,0.0,0.714285714,0.0,1.0,0.142857143,0.142857143,1.0,0.613837255,0.698857143,0.0,5.0,7.0,0.010744947,1.0,0.912408759,0.996046705,17.99260647,471.0,0.02480897,0.000104213,2.0,-1.7863158,0.7783547,3.624,0.21284027,-7.797778,0.73940996,0.476521621,0.027385576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.337,68.0290011111111,5.181880883332778,10.085242561642044,0.0
MYF5,2.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,13.0,768.0,0.0,0.133333333,0.0,0.733333333,0.0,1.0,0.133333333,0.0,0.829361317,0.708193207,0.565733333,0.0,11.0,15.0,0.06319914,0.711913235,0.169462803,0.375792837,14.76332027,974.0,-0.000956041,7.98e-07,2.0,4.108788,1.9356107,7.8796,1.8455122,-7.675,0.42626946,1.30661031,0.030957731,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,22.25836363636364,103.72916052813856,0.2102434798060796,3.447886878383577,0.0
CRYAB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,528.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.257318631,0.893,0.0,1.0,1.0,1.0,1.0,0.226911731,0.563465892,18.73896702,221.0,0.0222412,0.001514162,98.0,-1.50999995,0.060552,0.23,2.3752002,-3.25,1.5927704,1.102307999,0.027385576,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.7,27.255,5.488523259968671,11.600323998780624,0.0
FLCN,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,11.0,1740.0,0.0,0.272727273,0.0,0.636363636,0.0,1.0,0.090909091,0.0,0.789771035,0.757408629,0.662909091,0.0,7.0,11.0,0.099147333,1.0,0.867302689,0.99077818,19.7957643,218.0,0.01129745,1.11e-05,9.0,-8.1447825,3.040374,1.6741667,0.090767175,-18.856364,4.16992,0.143292887,0.001122578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.968307692307697,168.69612056410256,6.554064808863248,11.302835015815369,0.0
C1orf127,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,2472.0,0.0,0.0,0.0,0.909090909,0.0,1.0,0.090909091,0.0,1.0,1.727254965,0.260454545,0.0,10.0,11.0,0.06569439,1.0,0.84317032,0.987003626,19.42210605,307.0,0.03305037,0.0,0.0,-1.6404167,0.8580889,2.126875,0.13703583,-9.175,1.5525875,1.531664062,0.028073888,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.326333333333334,55.25278096969698,3.149387309736896,7.187768662365588,0.0
IGKV5-2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,345.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.327682317,0.2775,0.0,4.0,4.0,0.644248953,0.938351433,0.431723848,0.650845454,19.27696028,451.6807753,0.019400984,0.0,0.0,2.69,0.47930367,5.7800002,0.17945501,-5.035,0.48708445,0.476521621,0.027385576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,8.671428571428573,76.89966628571429,5.181880883332778,10.085242561642044,0.0
LARP4,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,9.0,2175.0,0.0,0.272727273,0.181818182,0.545454545,0.0,1.0,0.0,0.0,0.694914663,0.517350164,0.808727273,0.0,6.0,11.0,0.338753388,1.0,0.054288817,0.212455865,19.70701951,125.0,0.04087145,2e-05,14.0,4.2086363,1.2832885,8.384286,1.4295889,-3.0987501,0.23593185,0.476521621,0.027385576,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,26.7841875,53.31904056249999,7.202026780878912,12.390967712262285,0.0
FOXD4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1320.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.82550043,0.12625,0.0,4.0,4.0,1.0,1.0,0.589970501,0.901287753,17.81365595,398.0,-0.00372106,0.0,0.0,1.923286772,2.74238831,7.43977878,2.370399658,-8.290885004,1.595402233,0.476521621,0.027385576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.311125,41.63496669642856,2.5798810330043143,5.006577048202852,0.0
PRAME,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1530.0,0.0,0.153846154,0.0,0.846153846,0.0,1.0,0.0,0.0,0.958424899,1.04532806,0.431923077,0.0,11.0,13.0,0.459981601,1.0,0.747384155,0.965004456,17.5418075,641.0,0.02252226,7.99e-05,41.0,2.8355556,2.6425734,11.405,2.8433539,-6.393077,0.8658799,0.476521621,0.027385576,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,12.910863636363636,120.46690631385285,6.223029367566781,14.347236694881856,0.0
