Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
AMER1,9.0,4.0,0.0,0.0,15.0,29.0,0.0,0.0,0.0,0.0,9.0,4.0,44.0,54.0,3408.0,0.0,0.50877193,0.0,0.263157895,0.0,1.0,0.228070175,0.0,0.318813399,0.976335044,0.827859649,0.0,15.0,57.0,0.00846,1.0,0.799360512,0.978371888,15.8218756,446.7517215,0.002023752,4.1e-06,11.0,-0.246,0.49147266,0.97068185,0.05843533,-4.2114817,1.7459836,0.494815802,0.037145101,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,5.0,24.42650909090909,149.69247684713804,4.798474965879402,9.10864931302413,1.0
RET,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,24.0,3345.0,0.0,0.083333333,0.041666667,0.875,0.0,1.0,0.0,0.0,0.938613752,0.787922061,0.56425,0.0,21.0,24.0,0.708717222,1.0,0.176366843,0.48239667,18.79254916,563.0,-0.01916108,0.000140308,30.0,-1.2447727,0.17825784,0.9509091,0.0792139,-3.4404546,0.18477843,0.295727401,0.22766608,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.32374285714286,115.4812838436975,4.297670718590108,10.22739137599449,1.0
FBXW7,8.0,5.0,0.0,0.0,50.0,15.0,0.0,0.0,0.0,0.0,8.0,5.0,65.0,67.0,2124.0,0.0,0.192307692,0.0,0.641025641,0.358974359,0.696273831,0.166666667,0.0,0.53837832,0.318459313,0.885538462,0.0,50.0,78.0,0.055735147,0.0,0.0,2.4e-09,16.83978445,501.0,0.05094051,0.00082627,96.0,-4.0258784,1.7141785,1.5455073,0.68704425,-8.892025,2.1171883,0.108860631,0.000467653,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,21.0,14.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,28.98433766233765,45.98034696343129,5.716633874758304,8.899065639095403,1.0
NTRK3,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,20.0,2520.0,0.0,0.136363636,0.090909091,0.772727273,0.0,1.0,0.0,0.0,0.861278281,0.635063344,0.637363636,0.0,17.0,22.0,0.733675715,0.967819791,0.804505229,0.973454782,16.92600289,730.0,-0.05718258,1.33e-05,11.0,-2.7592106,0.9067027,0.4953333,0.001137267,-4.8817392,1.4048677,1.002483839,0.030491592,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,21.639548387096774,122.62563232258066,1.9301336763320045,5.1467872113453055,1.0
SMAD2,1.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,20.0,1404.0,0.0,0.44,0.04,0.48,0.0,1.0,0.04,0.0,0.551185789,0.258072924,0.90944,0.0,12.0,25.0,0.00059,0.549752611,0.590434305,0.689819363,16.72182949,185.0,0.0417556,0.003001538,259.0,-7.845652,4.2186324,0.34173913,0.001286241,-16.033043,7.226128,0.260676893,0.011500104,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,31.85206896551724,81.29802413793102,7.138833769443526,12.251295056208342,1.0
TGIF1,4.0,5.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,5.0,8.0,17.0,1206.0,0.0,0.222222222,0.055555556,0.166666667,0.0,1.0,0.5,0.055555556,0.289849086,0.259177569,0.971777778,0.0,3.0,18.0,0.441501104,1.0,0.490196078,0.839681278,18.76300321,153.0,0.01738782,4.55e-05,21.0,-5.4713156,2.1537699,0.544,0.005658463,-12.155,3.7826046,0.494815802,0.037145101,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,26.499214285714288,169.17686525824178,7.591632746135701,13.54802254359138,1.0
CYP4X1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1530.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.658907456,0.680666667,0.0,2.0,3.0,0.525486075,1.0,0.297885016,0.658637986,18.56900002,479.0,0.003634433,0.0,1.0,0.5683333,0.14523336,2.0575,0.14557492,-2.4099998,0.023327998,0.191617245,0.00273767,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.563166666666666,208.0895281666667,5.389991446271898,11.726031588396372,0.0
LMBRD1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1623.0,0.0,0.0,0.0,1.0,0.285714286,0.849914551,0.0,0.0,0.849914551,0.687369849,0.562642857,0.0,14.0,14.0,0.458085204,1.0,0.030363758,0.136470078,15.36745161,983.0,-0.002255104,0.0,1.0,1.0207692,0.4362469,3.244375,0.4889178,-2.537,0.16839177,0.067873403,7.9e-05,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51564705882353,49.48965711764706,7.070937994999121,12.640003341138256,0.0
RUSC1,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,2709.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.1,1.0,0.982335752,0.3986,0.0,9.0,10.0,0.900900901,1.0,0.722543353,0.957353943,20.6705119,177.0,0.04403572,8.17e-06,8.0,-0.19142858,0.024024629,0.415625,0.002615462,-2.134,0.0484048,0.100777227,6.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,13.970833333333331,66.66871197101449,7.0782644619157455,11.71222071279782,0.0
CSNK1E,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,12.0,1251.0,0.0,0.0,0.0,0.916666667,0.0,1.0,0.083333333,0.0,0.953509509,0.353736504,0.738166667,0.0,11.0,12.0,0.735294118,1.0,0.097370983,0.324170109,20.56387402,181.0,0.06337712,0.001016069,120.0,-1.747619,0.2609829,1.3814285,0.051755476,-3.312143,0.29854432,0.50736497,0.025692546,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.456941176470583,93.22063168382353,7.601992579582444,12.888351916710668,0.0
NPIPB7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1245.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.245896726,0.282,0.0,1.0,1.0,0.651515041,0.941413875,0.432612312,0.653331228,19.29705234,446.7517215,0.019788641,0.0,0.0,0.19,0.8288099,0.19,0.8496591,-3.1517927,0.51469128,0.494815802,0.037145101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3565,115.6264245,4.798474965879402,9.10864931302413,0.0
AQP12B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,924.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.575155984,0.313,0.0,2.0,2.0,1.0,1.0,0.791139241,0.976488367,20.03970491,446.0,0.02516637,0.0,0.0,-4.4,0.558597,2.8008506,0.8496591,-4.4,0.558597,0.494815802,0.037145101,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4904,116.5550003,3.4537131736014097,7.82714259972194,0.0
CMTR1,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,9.0,2508.0,0.0,0.0,0.0,0.818181818,0.0,1.0,0.181818182,0.0,0.947442759,0.657840828,0.635636364,0.0,9.0,11.0,0.684931507,1.0,0.072769611,0.263459237,18.92580707,434.0,0.04288904,1.49e-06,7.0,0.12466665,0.019341696,0.673,0.012945122,-0.972,0.016019201,0.494815802,0.037145101,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.698826086956524,83.91010651383398,4.798474965879402,9.10864931302413,0.0
CD101,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,3066.0,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0,0.939794001,1.379129271,0.3331,0.0,9.0,10.0,0.663570007,1.0,0.577034045,0.894318529,19.54687393,540.0,0.02417024,8.92e-08,3.0,-0.092941173,0.02606672,0.4369231,0.001745064,-1.815,0.080336333,0.494815802,0.037145101,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.435833333333331,142.95751285294116,3.7795116081659823,7.263810492528019,0.0
WSCD1,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1728.0,0.0,0.083333333,0.0,0.916666667,0.0,1.0,0.0,0.0,1.0,0.850038509,0.477583333,0.0,11.0,12.0,1.0,1.0,0.106746371,0.345569986,18.11203371,593.0,-0.01092955,0.0,0.0,-3.780357,1.4304205,0.336,0.001602543,-8.53,2.760381,0.494815802,0.037145101,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.54410526315789,152.06297587719294,5.332128525271576,11.653190186313386,0.0
ITGAD,5.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,18.0,3486.0,0.0,0.0,0.0,0.761904762,0.0,1.0,0.238095238,0.0,0.874134775,0.965311449,0.508095238,0.0,16.0,21.0,0.752445448,1.0,0.350508237,0.717970933,19.67844162,558.0,0.01138035,5.55e-07,5.0,0.19000003,0.8090469,5.106923,1.846663,-2.3668,0.12489905,0.406673947,0.010697808,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,13.033586206896551,65.01024253694581,1.3560731252674223,6.114931978296257,0.0
GTSE1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2220.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,1.863413746,0.351,0.0,3.0,4.0,0.918273646,1.0,0.287935502,0.646420609,18.95067863,205.0,0.03487151,3.76e-06,6.0,-0.9116666,0.012972965,0.19,0.000392,-1.4625,0.00935425,0.026960962,1.49e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.989636363636364,40.36837945454547,6.1453443903415685,10.694156220959009,0.0
SLC8A1,0.0,1.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,21.0,2922.0,0.0,0.086956522,0.043478261,0.826086957,0.0,1.0,0.043478261,0.0,0.9038849,0.426668786,0.704478261,0.0,19.0,23.0,0.539083558,0.976470588,0.273597811,0.619786785,15.26768429,706.0,-0.01071527,0.0,1.0,1.0445001,0.3932463,3.6915,0.61967047,-1.6025,0.040011777,0.840275288,0.015397333,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,22.571571428571435,86.7412840168067,5.373280908102696,11.200210622915115,0.0
ETNPPL,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,10.0,1500.0,0.0,0.076923077,0.0,0.846153846,0.0,1.0,0.076923077,0.0,0.958424899,0.871824428,0.697230769,0.0,11.0,13.0,0.670241287,1.0,0.0092,0.052334677,16.67105587,499.0,0.02143548,0.0,1.0,0.11518518,0.21268325,1.845625,0.2387756,-2.4018181,0.077213964,0.494815802,0.037145101,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.563800000000004,87.6529216,4.798474965879402,9.10864931302413,0.0
T,2.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,17.0,1308.0,0.0,0.058823529,0.0,0.823529412,0.0,1.0,0.117647059,0.0,0.902789007,0.825245429,0.589058824,0.0,14.0,17.0,1.0,0.28192839,0.550324218,0.444254517,17.11415409,323.0,-0.02269536,0.0,0.0,1.3712903,0.8828093,4.912941,1.1237507,-2.9292857,0.29097039,0.539368104,0.036058597,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,15.289071428571429,166.93375288359786,1.480221613564776,6.252305511451661,0.0
SLC44A4,3.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,11.0,2133.0,0.0,0.090909091,0.0,0.363636364,0.0,1.0,0.454545455,0.090909091,0.592424507,0.86638356,0.827636364,0.0,4.0,11.0,1.0,1.0,0.564652739,0.887376826,21.24517084,188.0,0.03594201,0.0,0.0,-0.14100006,0.17177452,1.19571425,0.079079333,-3.26,0.28036842,0.396787893,0.014509063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19888888888889,71.38761111111111,8.776094655582082,16.71114861750077,0.0
CCDC173,2.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,10.0,1659.0,0.0,0.083333333,0.083333333,0.5,0.0,1.0,0.333333333,0.0,0.639471473,0.807616875,0.642583333,0.0,6.0,12.0,0.294811321,0.00578,0.8764,0.031838686,18.3991256,393.0,0.0345862,0.0,0.0,-0.28047618,0.05388735,1.1788889,0.041593864,-1.375,0.037232818,0.494815802,0.037145101,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.376,47.55298222222224,4.798474965879402,9.10864931302413,0.0
