Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
RGS20,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,5.0,1167.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.051001387,0.3072,0.0,5.0,5.0,1.0,1.0,0.729394602,0.959548068,18.0244758,345.0,0.01820905,7.36e-05,43.0,10.5280004,5.6069594,10.5280004,5.6069594,-9.054254,2.0491246,0.478379658,0.047349577,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,15.80385714,70.55541014,2.0732879281757093,6.290387585965284,0.0
CPNE9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1662.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.371655097,0.7015,0.0,2.0,2.0,0.844594595,1.0,0.042011511,0.175180088,19.86575804,348.0,0.03409848,0.0,0.0,6.0175,2.3316523,14.39,4.095522,-2.355,0.095484505,0.96922546,2.11e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.45,61.605,1.2300664295128187,3.612115547364388,0.0
OR6P1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.0,6.0,954.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.344982807,0.212625,0.0,8.0,8.0,1.0,1.0,0.482392668,0.834055395,19.27434941,451.7086957,0.019449783,0.0,0.0,18.03,5.3588845,24.521428,5.695537,-0.14599999,4.53e-05,0.478379658,0.047349577,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,1,0,0,6.737538462,39.8787216,0.003037909611918,0.0043741893738091,0.0
FAM107B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,921.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.485909057,0.0495,0.0,2.0,2.0,0.870322019,1.0,0.431778929,0.794404819,17.96630998,327.0,0.03640359,5.93e-06,3.0,7.4775,0.8171403,10.0600004,0.8255521,-0.27,2.0491246,0.877249426,0.004916579,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.70525,18.29023025,7.680394918471167,15.2551292754483,0.0
SLC25A13,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,1.0,0.0,5.0,6.0,2031.0,0.0,0.0,0.0,0.833333333,0.0,1.0,0.166666667,0.0,0.871049064,0.381688644,0.862833333,0.0,5.0,6.0,0.708717222,1.0,0.017094894,0.086653597,17.18939797,802.0,0.002173804,7.95e-05,32.0,8.5336365,3.2410767,13.514285,4.605835,-0.1825,0.000144917,0.109081503,0.000718579,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,19.73971429,64.7083419,6.361439220905333,11.31182265258846,0.0
OLFML1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1209.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.723627692,0.419,0.0,2.0,2.0,0.145518044,1.0,0.961538462,0.999250686,16.72214312,869.0,0.01074794,0.0,0.0,7.716667,1.1393563,11.62,1.36455195,-0.09,2.0491246,1.626927674,0.014062692,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.71075,64.86618225,5.726813370943312,11.029650031385248,0.0
ANO10,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,5.0,1983.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.73930627,0.463,0.0,5.0,5.0,0.272851296,1.0,0.708717222,0.952727621,16.6967937,518.0,0.0287673,0.0,0.0,-7.083,6.2249534,7.11,1.85288,-21.276,7.117234,0.478379658,0.047349577,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,13.05322222,102.3664602,6.797449065998,11.606427010985188,0.0
C1orf185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.328573503,0.068,0.0,1.0,1.0,1.0,1.0,0.776397516,0.97289645,19.27434941,451.7086957,0.019449783,0.0,0.0,-16.2,5.3792,0.2,4.1325636,-32.6,2.0491246,0.478379658,0.047349577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3225,12.7866245,0.0382297113473036,0.0300887126667607,0.0
WDR33,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0,0.0,0.0,1.0,0.0,10.0,10.0,4011.0,0.0,0.181818182,0.0,0.727272727,0.0,1.0,0.090909091,0.0,0.875048115,0.363197746,0.750636364,0.0,8.0,11.0,0.053455926,1.0,0.64516129,0.927906407,19.20775624,187.0,0.04328441,4.75e-05,41.0,-0.98899985,1.0704784,3.7458334,0.45864666,-8.09125,1.2240546,0.147940787,0.020181593,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,1,1,2,0,0,2,20.03294444,145.931827,7.210807215648551,11.167298577523168,0.0
POR,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0.0,0.0,3.0,0.0,2.0,5.0,2043.0,0.0,0.0,0.0,0.4,0.0,1.0,0.4,0.2,0.827729377,0.385304749,0.6424,0.0,2.0,5.0,0.720461095,1.0,0.245519273,0.590321588,20.02060021,218.0,0.05358225,0.000406018,28.0,-3.022,0.7040466,0.65,0.006771334,-11.59,1.574811,0.722137645,0.005423128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,3,12.7255,71.39945294,7.452759529844394,13.832003816234746,0.0
GDF10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1437.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.484334471,0.6395,0.0,2.0,2.0,1.0,1.0,0.314366551,0.678150145,19.27434941,451.7086957,0.019449783,0.0,0.0,1.055,0.047124503,2.59,4.1325636,-0.48,2.0491246,0.457656189,0.047349577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,15.718,121.1562495,4.160896544005548,11.686499800921482,0.0
CCDC150,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0,1.0,0.0,2.0,0.0,14.0,13.0,3306.0,0.0,0.0,0.0625,0.8125,0.0,1.0,0.125,0.0,0.925704883,0.965248794,0.411625,0.0,13.0,16.0,0.29342723,1.0,0.908265213,0.995657455,17.33485636,393.0,0.003222851,3.86e-08,2.0,3.8344447,2.4473669,11.105,2.2625867,-6.740909,0.8932791,0.478379658,0.047349577,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,3,16.88647059,82.98715839,3.3783798683481976,7.1350855564281765,0.0
MYLPF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,510.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.451676893,0.762,0.0,1.0,1.0,1.0,1.0,0.271370421,0.625310862,21.14126148,165.0,0.04735477,2.03e-07,4.0,-0.7850001,0.017484502,0.15,4.1325636,-1.72,2.0491246,1.191712919,0.047349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.3,82.54006228,4.463440133153482,15.919456058445746,0.0
KLHDC8B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1065.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.617064842,0.55,0.0,2.0,2.0,0.160282096,1.0,0.494071146,0.842428731,20.78970477,203.0,0.0450794,0.0,1.0,-7.7925,4.4508293,3.97,0.29491202,-19.555,7.52332,0.166832589,0.000906669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,1.28,6.290159522632536,11.279656862475742,0.0
ITIH1,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,2.0,0.0,7.0,8.0,2736.0,0.0,0.0,0.0,0.777777778,0.0,1.0,0.222222222,0.0,0.929896694,0.919769818,0.489444444,0.0,7.0,9.0,0.316856781,1.0,0.852514919,0.988546095,20.18730978,272.0,0.04947882,1.32e-06,4.0,-0.31842114,3.775558,8.1845455,2.9154433,-12.01,2.845303,0.936396298,0.000487373,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,16.9066,56.64092893,1.5632479682090823,8.968316138709682,0.0
SORD,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,1074.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.706449983,0.565666667,0.0,3.0,3.0,1.0,1.0,0.046110573,0.187979573,19.46563894,565.0,0.01949495,0.000223143,52.0,2.4375001,0.089749583,2.4375001,0.089749583,-9.054254,2.0491246,0.171749012,6.94e-05,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.734,21.62803,7.282587467285114,14.808936335732016,0.0
OR52J3,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,1.0,4.0,5.0,936.0,0.0,0.0,0.0,0.8,0.0,1.0,0.2,0.0,1.0,0.99392129,0.4124,0.0,4.0,5.0,0.240731825,0.828668684,0.378214826,0.67704732,16.56949741,1024.0,-0.01084784,0.0,0.0,-5.3400002,4.3532666,3.775,0.32194508,-19.0125,8.369063,0.478379658,0.047349577,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,11.96057143,51.97771595,0.0037228644880138,0.0071917295914281,0.0
BSX,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0.0,2.0,0.0,3.0,5.0,702.0,0.0,0.2,0.0,0.4,0.0,1.0,0.4,0.0,0.590436283,0.526683188,0.8342,0.0,2.0,5.0,0.092928167,1.0,0.184979652,0.497134563,19.41424052,416.0,0.008111028,0.0,0.0,-6.000909,3.7084814,1.825,0.1480379,-15.392,7.0650764,0.478379658,0.047349577,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.23216667,178.2517522,0.0070921148755411,0.0037831058725583,0.0
RBM27,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0,0.0,0.0,1.0,1.0,9.0,10.0,3183.0,0.0,0.0,0.0,0.818181818,0.0,1.0,0.181818182,0.0,0.947442759,0.621764449,0.617727273,0.0,9.0,11.0,0.324991875,1.0,0.549752611,0.878662397,18.5913368,229.0,0.03070085,3.78e-06,18.0,1.941739,1.4585755,4.518333,1.4567057,-7.334,0.4569268,0.478379658,0.047349577,0,0,0,0,0,0,2,1,5,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,21.0344375,72.5303884,6.920131014858094,11.687393325946555,0.0
DOK1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,1446.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,1.259550383,0.453,0.0,2.0,3.0,0.783085356,1.0,0.313577924,0.677236559,19.95955911,315.0,0.05021755,0.000145243,37.0,11.1020006,1.3355728,11.1020006,1.3355728,-9.054254,2.0491246,0.461301741,0.099733085,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,17.57166667,131.5456567,5.984052923799535,11.49992448898944,0.0
PNPO,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,4.0,4.0,786.0,0.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.708681293,0.7775,0.0,3.0,4.0,0.595947557,1.0,0.71787509,0.955821748,20.17499759,203.0,0.02139614,5.31e-05,19.0,63.99,74.646455,63.99,74.646455,-9.054254,2.0491246,0.148341953,0.013781773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27.1,63.04666667,7.269921953656444,14.027325524006974,0.0
CYFIP2,3.0,0.0,0.0,0.0,9.0,1.0,0.0,0,1.0,0.0,3.0,0.0,11.0,12.0,3762.0,0.0,0.071428571,0.071428571,0.642857143,0.0,1.0,0.214285714,0.0,0.782195238,0.35855216,0.867357143,0.0,9.0,14.0,0.926784059,1.0,0.140864911,0.416953645,18.02607653,1129.0,0.03302097,0.000270405,38.0,1.5964286,2.2111377,5.4761905,1.5064697,-10.0428574,2.821197,1.278543082,0.050499038,0,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,27.18071429,65.50019176,6.809283261102844,13.685726255289566,0.0
VWA7,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,1.0,6.0,7.0,2676.0,0.0,0.0,0.0,0.857142857,0.0,1.0,0.142857143,0.0,1.0,0.835409742,0.408571429,0.0,6.0,7.0,0.035232357,1.0,0.370233247,0.738105174,21.25917891,183.0,0.03181325,0.0,1.0,-1.957143,1.6119147,3.70375,0.24142712,-9.505,2.6566068,0.478379658,0.047349577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,20.5,46.6203,5.221628862225447,10.37430820102267,0.0
HNRNPU,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,1.0,0.0,8.0,8.0,2478.0,0.0,0.0,0.0,0.888888889,0.0,1.0,0.111111111,0.0,1.0,0.398843155,0.627111111,0.0,8.0,9.0,0.075505889,1.0,0.752445448,0.966461083,19.407313,417.0,0.006053172,0.001607189,315.0,19.023158,5.9217893,22.60375,6.2400375,-0.073333335,3.23e-05,0.478379658,0.047349577,0,3,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,2,22.96055556,21.57074673,9.453967434673013,15.967296643707874,0.0
APBB1IP,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,5.0,2001.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.451285401,0.61,0.0,5.0,5.0,0.14740566,1.0,0.04015903,0.169266614,17.8491931,536.0,0.01862711,0.000108662,9.0,6.967,3.947769,10.3825,4.2911503,-6.695,0.8256125,0.478379658,0.047349577,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19.764375,114.9415817,5.915056672035963,11.546870325503887,0.0
FAM71B,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6.0,6.0,1818.0,0.0,0.166666667,0.0,0.833333333,0.0,1.0,0.0,0.0,1.0,1.611561065,0.349833333,0.0,5.0,6.0,0.79491256,1.0,0.56753689,0.889017893,17.34947821,1198.0,0.01817272,0.0,0.0,-0.07499979,1.7837027,5.6883335,1.1235266,-8.719999,1.8177632,0.825397161,0.056714979,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,11.38109091,110.2643347,0.0164865811808218,0.0183519563576989,0.0
PARVA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,2.0,1239.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.310565047,0.808,0.0,1.0,2.0,1.0,1.0,0.741839763,0.963369445,18.77102095,318.0,-0.004136223,0.000171062,30.0,-3.3225,0.17933091,0.155,0.0004805,-6.8,0.053791987,0.053084841,0.002369902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.345,93.98205,7.619017410333654,13.791860812267206,0.0
MGST3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,459.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.264651131,0.172,0.0,1.0,1.0,0.594883998,1.0,0.920810313,0.996778289,18.29594288,408.0,-0.000384573,1.77e-05,10.0,24.724999,12.127812,24.724999,12.127812,-9.054254,2.0491246,0.074172488,0.047349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.89,82.54006228,7.625217916633623,14.290008525621229,0.0
CCDC180,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0,0.0,0.0,1.0,0.0,20.0,18.0,5106.0,0.0,0.095238095,0.0,0.857142857,0.0,1.0,0.047619048,0.0,0.94845017,1.400834593,0.374047619,0.0,18.0,21.0,0.659195781,1.0,0.947867299,0.998616841,18.53053626,528.0,0.03387216,0.0,0.0,-0.704,1.4623669,3.1675864,0.46216594,-10.910909,2.8284892,0.478379658,0.047349577,0,0,0,1,2,0,0,1,3,0,2,0,0,0,0,0,1,1,0,0,5,3,0,1,0,0,0,1,4,0,0,2,14.6947037,131.5900748,5.221628862225447,10.37430820102267,0.0
STPG2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1380.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.636797454,0.0935,0.0,2.0,2.0,1.0,1.0,0.237135404,0.57840265,16.07939186,1096.0,-0.02392698,3.37e-07,3.0,-1.1100001,0.32421132,2.3449998,0.082012493,-4.565,0.4131405,0.478379658,0.047349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6.64725,30.73005158,5.221628862225447,10.37430820102267,0.0
