Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
PLA2G12A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,570.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.307544458,0.43,0.0,2.0,2.0,1.0,1.0,0.287438919,0.645801925,17.69325485,473.0,0.02452044,1.92e-05,10.0,-15.7475,3.5083823,0.455,0.0005445,-31.95,0.023761959,0.140439647,0.00172873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.153333333333336,47.435033333333365,6.8851323948281244,12.452468508022946,0.0
ERMAP,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.367100631,0.359,0.0,4.0,4.0,1.0,1.0,0.045195697,0.185155626,19.63100311,327.0,0.02830443,0.0,1.0,9.915,3.8246147,11.34,4.2725254,-0.06,5.5946514,0.027395799,0.000266577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.69575,78.13985891666665,6.08908097315759,11.172714713267208,0.0
VASP,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1143.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.473326975,0.5585,0.0,1.0,2.0,0.56980057,1.0,0.469704086,0.8246371,20.0794314,194.0,0.04370957,0.00037501,72.0,-0.9625001,0.7068436,4.625,0.1128125,-6.5500006,0.7589121,0.052621853,2.93e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.521333333333333,530.5054413333334,7.465976656645299,13.216086407414672,0.0
C2orf16,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,5955.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.2,1.0,1.682726989,0.2638,0.0,4.0,5.0,0.82781457,1.0,0.964320154,0.999355766,20.18576349,306.0,0.04114738,0.0,0.0,15.399091,5.1626794,21.2725,5.9295446,-0.26333334,0.000442333,0.400884645,0.03382311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.013285714285717,23.72772223809524,3.8817005161721534,6.9051550206672285,0.0
MGMT,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,717.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.959815768,0.242,0.0,1.0,1.0,0.755287009,1.0,0.500500501,0.84692026,16.35021268,1073.0,-0.02522663,0.000325684,74.0,10.0150004,1.9980006,10.0150004,1.9980006,-16.898121,5.5946514,13.65252574,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.575,154.70405000000002,6.409394543536811,11.9579308045283,0.0
PPFIA4,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2106.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.333333333,0.0,1.0,0.301327303,0.944666667,0.0,2.0,3.0,0.446428571,1.0,0.042676681,0.177283314,18.71550323,453.0,0.0423577,3.83e-07,4.0,15.244,5.244313,21.952857,6.1155524,-0.41,0.001729,0.400884645,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.10333333333333,34.221226666666674,5.492965976150468,11.18001803481035,0.0
WHSC1L1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4314.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,0.429495076,0.876,0.0,3.0,4.0,0.181950509,1.0,0.229463056,0.567235713,19.61423984,253.0,0.04550385,5.63e-05,30.0,-2.9499998,6.716474,10.35,0.70156194,-16.25,10.253145,0.045186829,0.000365557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7625,70.49895833333332,6.804334741786144,12.20031156713279,0.0
ABHD8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1320.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.020558047,0.586,0.0,1.0,1.0,0.757002271,1.0,0.31585597,0.679870171,19.68361097,211.0,0.0433688,0.0,0.0,13.275,2.2408444,13.275,2.2408444,-16.898121,5.5946514,0.30034067,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5205,363.3938405,6.287022930871767,12.141630752863788,0.0
MCC,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3060.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.579380164,0.504650954,0.558,0.0,3.0,3.0,0.159795462,1.0,0.215331611,0.545989678,18.04936785,620.0,0.01591112,4.88e-05,44.0,-18.98,8.5292056,0.23,5.8430567,-22.821999,9.5544346,0.048609181,1.1e-05,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62240000000001,63.9483488,5.81704360061908,11.500157185286136,0.0
ADH5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1125.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.262895447,0.99,0.0,1.0,1.0,0.018472679,1.0,0.775193798,0.972590867,17.55320479,549.0,0.01100158,0.000143904,19.0,-32.445,20.92398,14.033729,5.8430567,-32.445,20.92398,0.01918692,0.03382311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,83.04384601107338,7.884881521187736,14.093645256832769,0.0
IL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013179572,0.883110379,0.063472123,18.47820556,484.0,0.03472557,1.07e-07,3.0,-3.342167,1.9841686,2.6086843,0.5192381,-13.620909,2.912085,0.148216436,60.4494622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6888,2.7149367,0.0,0.0,0.0
BCR,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3816.0,0.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.394018695,0.6405,0.0,3.0,4.0,0.651041667,1.0,0.745156483,0.964352488,18.55241506,575.0,0.04320038,0.000458527,57.0,-4.9812496,16.649349,16.8,7.2820365,-41.283333,12.080457,0.051326219,0.00018107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,45.20666666666667,7.359731853066592,14.35766187934668,0.0
IGHV3-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,351.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.774,1.0,0.0,1.0,0.630363728,0.931672443,0.424589671,0.641053243,19.24460681,458.029114,0.018828349,0.0,0.0,3.201300537,7.786872688,13.98065469,5.824366141,-16.91820312,5.575746708,0.400884645,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,83.04384601107338,5.131906897726253,9.83901498238061,0.0
SLC47A1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1713.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.680805152,0.8795,0.0,1.0,2.0,0.917431193,1.0,0.447627574,0.807427798,19.08996635,414.0,0.001845433,4.52e-06,8.0,-12.66,3.3998787,0.31,5.8430567,-16.983333,3.9783455,0.400884645,0.03382311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.463333333333331,67.31363333333333,4.09126291489421,10.6650018538211,0.0
EAPP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,858.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.281287165,0.892,0.0,1.0,1.0,0.164527805,1.0,0.475511175,0.82898949,18.98090463,165.0,0.01301494,2.97e-05,17.0,-22.115,9.9146046,0.15,5.8430567,-44.38,5.5946514,0.400884645,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.847,235.57521800000004,7.001822311547344,12.060431692049182,0.0
TXNDC12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,519.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.462023029,0.676,0.0,1.0,1.0,0.692520776,1.0,0.207900208,0.534448458,19.34500343,315.0,0.02065481,3.44e-05,11.0,14.42,4.0044498,14.42,4.0044498,-16.898121,5.5946514,0.042319837,0.03382311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.215,28.65245,7.731704075006084,13.653787985817482,0.0
TBP,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1020.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.451501253,0.505,0.0,2.0,2.0,0.766871166,1.0,0.882612533,0.992823462,18.69775052,598.0,-0.01592773,0.001160484,149.0,-21.6775,17.529885,0.11,5.8430567,-28.94,23.130193,0.041472246,0.000493474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19,92.75220000000004,5.865339246477167,9.891513878127546,0.0
HDHD2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,780.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.03179784,0.039,0.0,1.0,1.0,0.159974404,1.0,0.674308833,0.940031735,16.86593862,561.0,-0.01099042,8.31e-06,3.0,28.675,16.70998,57.58,5.8430567,-0.23,5.5946514,0.400884645,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61,83.04384601107338,6.263446440332259,10.86557144536683,0.0
KLF2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1068.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.369227242,0.773,0.0,1.0,1.0,1.0,1.0,0.011602947,0.063311436,19.58253381,258.0,0.01215813,0.00011456,10.0,22.33,9.99045,44.68,5.8430567,-0.02,5.5946514,0.142685805,0.03382311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,83.04384601107338,4.915821953366724,10.630642254862613,0.0
TTLL5,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3846.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,0.871049064,0.629271168,0.6255,0.0,4.0,6.0,0.21691974,1.0,0.729927007,0.959715868,18.66449242,540.0,0.04023049,1.34e-06,4.0,2.0433335,1.7310236,7.89375,0.9469751,-9.6575,1.3992876,0.400884645,0.03382311,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.884400000000003,192.2250369333334,6.605914211465213,11.262569238751114,0.0
THRAP3,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,2868.0,0.0,0.0,0.0,0.555555556,0.0,1.0,0.444444444,0.0,0.719586776,0.506628612,0.707111111,0.0,5.0,9.0,0.045911574,1.0,0.392003136,0.759108365,19.50256282,170.0,0.03146355,0.000310301,104.0,12.938888,7.203715,14.561875,7.911339,-0.045,5e-07,0.043080896,9.45e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.71142857142857,27.892680952380942,8.223151759881471,13.658958583663743,0.0
