Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Silent	Splice_Site	Translation_Start_Site	DEL	INS	SNP	pnum	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	Mean Missense MGAEntropy	Mean VEST Score	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree	all_mean	all_var	up_mean	up_var	down_mean	down_var	dnam_mean	dnam_var	AAA_ref	AAC_ref	AAG_ref	AAT_ref	ACA_ref	ACC_ref	ACG_ref	ACT_ref	AGA_ref	AGC_ref	AGG_ref	ATA_ref	ATC_ref	ATG_ref	CAA_ref	CAC_ref	CAG_ref	CCA_ref	CCC_ref	CCG_ref	CGA_ref	CGC_ref	CTA_ref	CTC_ref	GAA_ref	GAC_ref	GCA_ref	GCC_ref	GGA_ref	GTA_ref	TAA_ref	TCA_ref	CADD_mean	CADD_var	exp_mean	exp_var	class
ERCC2	1.0	0.0	1.0	0.0	137.0	4.0	1.0	0	2.0	0.0	2.0	0.0	144.0	137.0	2283.0	0.212765957	0.021276596	0.0	0.744680851	0.063829787	0.973514051	0.0	0.021276596	0.966464808	0.494538263	0.521446809	0.0	3.181818182	3.363636364	0.939849624	0.100200468	0.016705647	0.012374558	20.28822963	215.0	0.02319392	3.21e-05	32.0	2.8635439	2.6968565	8.738344	3.226634	-4.3422658	1.1173554	0.01838202	0.92988218	0.6	4.6	1.2	1.0	0.2	2.8	6.8	2.2	8.8	2.0	6.0	1.4	0.4	1.2	0.2	0.6	0.8	6.4	8.2	17.6	8.4	11.6	0.2	0.6	0.6	2.4	2.4	5.8	8.4	4.4	0.2	8.8	22.56833333	155.9580167	6.255281945483732	11.243923653487212	1
GNA11	3.0	0.0	0.0	0.0	96.0	2.0	0.0	0	2.0	0.0	3.0	0.0	100.0	97.0	1080.0	0.277777778	0.055555556	0.0	0.666666667	0.166666667	0.889471473	0.0	0.0	0.936651039	0.52336144	0.431666667	0.0	2.0	2.166666667	0.657894737	0.00134	0.43282	0.004902282	19.93205179	173.0	0.0254863	0.000111318	28.0	-0.059653464	1.2243571	3.9466936	0.4615603	-6.428718	1.7893529	0.022388412	1.379646893	0.0	0.0	0.5	0.0	0.0	0.5	4.5	0.0	3.25	1.5	0.5	0.0	0.75	0.75	1.5	0.5	20.0	3.0	4.0	14.5	5.25	10.25	0.0	1.5	0.0	0.0	0.5	0.0	4.75	0.75	0.0	5.0	16.60603002	34.86341111	6.3758161170379335	12.015168738937277	1
SMARCA4	15.0	3.0	8.0	1.0	390.0	30.0	0.0	0	15.0	0.0	23.0	5.0	434.0	395.0	5040.0	0.157894737	0.114832536	0.023923445	0.66507177	0.181818182	0.916438297	0.009569378	0.028708134	0.827557521	0.368430131	0.686220096	0.0	4.088235294	5.176470588	0.0	0.0	0.0	2.4e-09	20.92039066	190.0	0.04046629	0.001194708	199.0	-1.4360465	1.9892778	4.5533933	1.3308806	-7.2554804	1.9445855	0.010633867	0.311113551	1.2	0.6	6.6	0.6	2.4	7.6	19.8	2.2	15.6	8.4	17.2	0.6	4.8	2.4	2.4	5.4	9.0	9.6	18.6	54.0	44.6	48.8	0.0	2.4	3.6	2.4	6.0	15.4	22.8	1.2	0.0	21.4	25.88475	48.17160893	8.238519426996534	15.066787294435418	1
STK11	27.0	11.0	0.0	1.0	75.0	40.0	0.0	0	13.0	1.0	28.0	15.0	125.0	153.0	1302.0	0.090909091	0.257575758	0.151515152	0.318181818	0.0	1.0	0.181818182	0.0	0.468250871	0.3903664	0.844787879	0.0	3.0	8.571428571	0.0	1.0	0.801282051	0.978799896	21.07860234	234.0	0.02882151	0.000235891	41.0	-8.989114	3.167491	1.5655555	0.19022101	-17.186396	3.9475624	0.105031761	30.35236788	0.0	0.0	0.0	0.0	3.0	3.75	4.0	0.0	4.75	1.25	10.0	0.75	2.0	2.0	6.25	1.5	3.75	7.5	7.0	13.75	12.25	6.5	0.0	0.75	3.0	1.25	3.5	1.75	8.0	0.0	0.75	4.5	35.33333333	16.33333333	7.092263546274651	12.558807589369115	1
ATM	69.0	20.0	8.0	0.0	534.0	107.0	1.0	0	36.0	0.0	80.0	20.0	675.0	566.0	9171.0	0.086805556	0.121527778	0.055555556	0.645833333	0.069444444	0.971475098	0.079861111	0.010416667	0.772299941	0.612587448	0.688010417	0.0	7.153846154	10.11538462	0.0	0.00059	0.0	1.18e-07	18.66565965	582.0	0.01619721	0.001447922	135.0	-2.3749188	2.0080172	3.0070731	0.68944143	-9.0819605	2.8427267	0.009030641	0.224346024	15.4	4.0	15.8	12.0	10.4	12.4	24.0	10.6	84.0	9.2	26.6	9.6	5.8	6.2	5.6	5.2	7.0	20.4	6.2	8.0	47.8	10.2	6.4	5.4	7.8	4.0	9.4	6.4	17.6	13.4	5.0	46.0	29.43275	31.50830361	6.956025322681556	12.949313938882778	1
BIRC3	3.0	0.0	1.0	0.0	89.0	9.0	0.0	0	1.0	0.0	4.0	0.0	99.0	90.0	1815.0	0.15625	0.0	0.0	0.8125	0.0	1.0	0.03125	0.0	1.0	0.92958845	0.37003125	0.0	4.333333333	4.5	1.0	1.0	0.277700639	0.633493914	18.82051213	280.0	0.005413656	0.000235504	73.0	-0.56253886	2.5438353	4.8538737	1.47203365	-7.894512	3.0845262	0.015990858	0.704387758	2.8	1.2	1.6	0.6	2.4	1.0	1.0	1.2	11.8	2.2	2.4	0.0	0.0	1.6	1.8	0.4	0.4	2.6	1.6	5.2	5.2	1.8	0.0	0.0	0.6	0.6	0.4	0.4	3.6	0.4	0.8	8.4	16.60603002	34.86341111	6.76355614267211	14.8569454448167	1
CHEK1	6.0	1.0	0.0	0.0	65.0	9.0	0.0	0	2.0	1.0	6.0	1.0	77.0	80.0	1431.0	0.083333333	0.041666667	0.0	0.791666667	0.0	1.0	0.041666667	0.0	0.924589504	0.743200799	0.534166667	0.041666667	6.333333333	7.333333333	0.698324022	1.0	0.260281104	0.610617664	18.86606937	595.0	0.01786709	0.000543278	74.0	-2.042561	1.98944	3.1453762	0.5058964	-8.8380285	3.1416994	0.011315253	0.35234209	4.25	0.5	1.0	2.0	0.0	2.75	1.5	1.0	4.25	0.0	4.5	1.5	1.5	1.5	0.0	0.5	1.0	3.5	2.5	1.5	11.0	2.5	1.0	0.5	1.5	0.5	1.0	0.5	5.25	0.5	1.0	5.0	16.60603002	34.86341111	5.609882562564299	10.751441747855216	1
HRAS	1.0	0.0	0.0	1.0	136.0	2.0	0.0	0	0.0	0.0	1.0	1.0	138.0	136.0	570.0	0.019607843	0.019607843	0.0	0.941176471	0.823529412	0.393661784	0.019607843	0.0	0.42430111	0.323769539	0.831764706	0.0	24.0	25.0	0.937207123	0.0	0.0	2.4e-09	20.90977885	236.0	0.0415969	0.000264187	65.0	2.5346182	2.7933588	6.8175845	2.9803604	-5.3248454	1.5134016	0.054151754	17.69473854	0.4	0.4	0.8	0.0	0.4	10.2	0.0	3.0	2.0	0.0	1.4	0.0	0.0	0.0	0.6	0.0	16.8	4.8	0.0	23.2	3.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	1.4	0.4	0.0	1.8	23.4	0.0	6.733537038356539	13.402443834900074	1
MEN1	20.0	8.0	1.0	0.0	80.0	12.0	0.0	0	4.0	0.0	21.0	8.0	96.0	117.0	1848.0	0.243902439	0.146341463	0.024390244	0.487804878	0.0	1.0	0.097560976	0.0	0.8176554	0.419262368	0.622487805	0.0	1.818181818	2.818181818	0.010257568	1.0	0.109721308	0.352184737	21.10902399	230.0	0.06134729	0.000124354	58.0	-5.3888448	3.7488997	3.1043477	0.8872656	-15.761063	5.3085316	0.012194357	0.408949505	1.0	0.0	0.0	0.0	1.333333333	0.0	1.666666667	1.333333333	5.666666667	3.0	3.666666667	0.0	0.0	1.333333333	0.666666667	0.333333333	1.333333333	6.0	5.333333333	12.66666667	4.333333333	12.0	0.666666667	1.666666667	1.333333333	2.0	3.0	3.333333333	4.0	0.0	0.0	6.333333333	32.475	50.16916667	6.95286100064322	12.046170996030984	1
ALK	11.0	3.0	2.0	0.0	340.0	24.0	0.0	0	9.0	0.0	13.0	3.0	373.0	324.0	4863.0	0.233128834	0.036809816	0.012269939	0.693251534	0.141104294	0.894802935	0.012269939	0.012269939	0.891227304	0.582521797	0.521141104	0.0	2.897435897	3.205128205	0.714796283	0.0	0.00025	5.2e-08	17.62541206	882.0	0.01878041	0.000155371	62.0	2.2365691	1.32537205	5.357647	1.1806043	-5.073689	0.9052727	0.02481353	1.69691897	2.25	4.5	3.0	1.5	5.0	9.75	17.0	2.25	35.25	17.0	32.75	2.75	2.25	1.25	2.5	3.0	9.25	24.25	26.5	36.5	29.0	22.0	1.5	2.75	1.25	4.5	16.75	19.0	43.75	1.5	3.0	19.25	11.7670625	162.144688	3.869273078938447	13.03412255703117	1
BARD1	19.0	3.0	1.0	0.0	111.0	12.0	0.0	0	2.0	0.0	20.0	3.0	125.0	134.0	2334.0	0.2	0.08	0.0	0.66	0.0	1.0	0.04	0.02	0.945038376	1.166613055	0.36066	0.0	3.0	3.636363636	0.476190476	1.0	0.668449198	0.937697112	18.24596904	948.0	0.01111842	0.001704276	256.0	0.31109157	1.3714697	4.1396197	0.65780235	-6.7334	1.9308405	0.03329995	3.045352443	4.2	1.6	2.0	1.0	1.8	1.8	3.4	5.0	14.8	7.4	4.8	1.6	0.8	3.2	0.8	1.6	5.0	6.0	1.6	2.6	3.6	1.2	0.0	0.8	1.2	2.4	2.0	5.6	4.2	3.4	1.0	15.8	16.60603002	34.86341111	4.543015791627412	9.054554461452836	1
FANCL	2.0	0.0	0.0	0.0	59.0	2.0	0.0	0	10.0	0.0	3.0	0.0	70.0	69.0	1143.0	0.294117647	0.0	0.0	0.705882353	0.0	1.0	0.0	0.0	1.0	0.582512637	0.372411765	0.0	2.0	2.0	1.0	1.0	0.285062714	0.642829554	17.59455424	617.0	0.009232438	2.29e-05	31.0	2.4822222	0.968351	4.99	1.1200227	-2.8832559	0.23028909	0.011962551	0.393779164	2.4	0.4	0.6	1.6	1.4	0.4	1.6	1.4	6.0	1.6	4.0	2.0	0.4	0.0	1.2	1.8	1.2	2.6	2.2	0.6	6.6	2.0	0.0	0.8	1.4	1.0	2.0	0.4	3.0	1.2	1.6	3.6	27.4	12.5	5.956749953478425	10.933309064440476	1
IDH1	4.0	3.0	0.0	0.0	544.0	4.0	0.0	0	2.0	0.0	4.0	3.0	550.0	554.0	1245.0	0.026819923	0.011494253	0.0	0.957854406	0.885057471	0.089227645	0.0	0.0	0.130545313	0.416682571	0.815333333	0.003831418	31.25	31.75	0.881057269	0.0	0.0	2.4e-09	17.99018764	539.0	0.0167467	0.000129593	50.0	1.3679118	0.34848286	2.8196266	0.23043985	-3.530197	0.43699634	0.01904092	0.997614743	1.5	1.0	1.5	3.0	1.25	0.5	205.0	0.0	4.75	0.75	2.0	1.0	1.5	0.5	1.75	0.5	0.0	1.5	1.5	1.0	44.5	1.0	0.0	1.0	0.0	0.0	1.25	0.5	3.25	1.0	0.25	5.75	26.725	8.2025	8.17030396065059	16.264523056766375	1
MSH2	20.0	6.0	2.0	0.0	112.0	33.0	1.0	0	8.0	0.0	23.0	6.0	153.0	147.0	2805.0	0.266666667	0.111111111	0.022222222	0.511111111	0.0	1.0	0.066666667	0.0	0.869258589	0.672410916	0.621488889	0.022222222	1.769230769	2.538461538	0.058750955	1.0	0.92506938	0.997119832	19.59696516	406.0	0.02839946	0.000185035	113.0	0.52512744	1.0762489	3.4072034	0.57393597	-5.2882906	1.5932804	0.008932169	0.219559163	6.666666667	0.0	4.0	4.0	5.333333333	3.666666667	2.0	1.333333333	22.0	4.0	8.666666667	1.333333333	1.333333333	2.666666667	0.666666667	0.0	4.0	4.0	3.333333333	3.333333333	8.0	2.0	0.0	0.666666667	2.0	0.666666667	4.666666667	2.0	9.333333333	2.666666667	1.333333333	20.33333333	16.60603002	34.86341111	6.762345271272706	13.015782392294035	1
MSH6	12.0	8.0	7.0	0.0	193.0	47.0	0.0	0	2.0	0.0	19.0	8.0	242.0	196.0	4083.0	0.219178082	0.02739726	0.0	0.698630137	0.0	1.0	0.02739726	0.02739726	0.96901676	0.82573989	0.5	0.0	3.0	3.352941176	0.945179584	1.0	0.056430224	0.218653032	18.89718517	587.0	0.03151994	6.26e-05	64.0	1.8955663	1.3988401	4.411139	1.5081012	-3.7293166	0.7016754	0.008606832	0.203951279	3.6	3.4	2.8	1.2	3.8	2.4	8.2	3.4	23.0	4.0	4.6	1.6	2.4	3.0	1.0	2.0	1.2	4.2	4.8	3.0	10.2	8.0	1.0	1.0	0.8	2.8	1.6	5.8	6.2	1.6	1.6	14.8	16.60603002	34.86341111	7.317498944838629	14.09014696662922	1
SF3B1	2.0	1.0	0.0	0.0	278.0	14.0	0.0	0	4.0	0.0	2.0	1.0	296.0	266.0	3915.0	0.157894737	0.013157895	0.0	0.828947368	0.368421053	0.774059585	0.0	0.0	0.808808649	0.290216238	0.663868421	0.0	5.04	5.12	1.0	0.0	0.0	2.4e-09	19.49037203	276.0	0.02981247	0.000372608	161.0	0.5696095	0.52604573	2.907712	0.3868442	-3.978	0.4853883	0.006022724	0.099802784	9.6	5.0	10.2	6.4	4.4	5.4	18.0	5.0	25.4	12.4	5.6	5.4	4.2	5.0	3.4	8.2	6.0	6.6	2.4	17.2	29.0	6.8	7.4	0.8	14.8	2.0	9.2	5.2	18.2	4.2	9.6	13.6	26.41428571	7.631428571	8.680923250405737	15.147260085399838	1
BRCA1	18.0	7.0	2.0	0.0	232.0	37.0	0.0	0	8.0	1.0	20.0	8.0	277.0	270.0	5655.0	0.183206107	0.099236641	0.022900763	0.58778626	0.0	1.0	0.099236641	0.007633588	0.836243777	1.123127617	0.545870229	0.0	3.08	4.28	0.00735	1.0	0.543478261	0.874872593	20.48367901	201.0	0.02652095	0.011628643	560.0	-0.6558086	2.0760827	4.809346	0.9732972	-9.0479076	2.612885	0.088999768	21.79219206	4.0	4.8	4.2	8.2	7.6	2.4	5.4	5.6	38.4	7.2	15.4	0.0	0.6	1.8	0.6	3.0	5.2	8.2	9.2	4.2	7.6	5.8	3.0	3.6	4.4	0.8	5.6	6.0	10.4	2.6	2.4	29.2	16.025	55.0854	5.947599788690835	11.538092635338474	1
BRIP1	6.0	5.0	3.0	0.0	187.0	22.0	0.0	0	10.0	0.0	9.0	5.0	219.0	198.0	3750.0	0.202531646	0.025316456	0.012658228	0.734177215	0.0	1.0	0.012658228	0.012658228	0.963855326	0.901870623	0.354734177	0.0	3.411764706	3.705882353	0.947867299	1.0	0.331455088	0.697468664	18.31609278	412.0	-0.0093023	3.64e-05	17.0	4.6944123	4.510207	9.134723	5.518454	-4.7720835	1.0585469	0.015098495	0.627353043	7.4	2.2	2.8	4.0	4.4	1.8	5.6	4.4	21.4	4.6	7.6	3.8	1.8	1.2	1.0	2.4	2.4	5.4	5.8	3.8	11.0	6.8	1.2	1.2	5.6	0.8	3.4	1.8	10.6	3.8	1.4	21.0	8.627	0.0	4.704903816010044	9.736688287768144	1
CDK12	27.0	11.0	3.0	1.0	240.0	26.0	0.0	0	5.0	0.0	31.0	14.0	268.0	276.0	4473.0	0.088235294	0.078431373	0.0	0.656862745	0.0	1.0	0.147058824	0.029411765	0.837204134	0.579240748	0.578813725	0.0	6.7	9.3	0.06345983	1.0	0.022261799	0.106965341	20.42632926	239.0	0.02758249	0.000148843	25.0	5.765041	13.50634	12.703864	19.128525	-5.994115	1.8126491	0.054151754	17.69473854	2.6	1.2	3.8	1.6	1.6	4.2	3.8	2.4	16.2	2.4	8.8	0.6	1.8	0.8	0.4	1.8	3.4	7.6	6.6	3.8	10.6	5.0	1.6	1.2	1.8	0.4	3.0	2.8	8.8	1.8	0.8	11.2	21.215	76.50845	7.192711020722757	14.518676059644358	1
ERBB2	6.0	1.0	1.0	5.0	297.0	5.0	0.0	0	5.0	0.0	7.0	6.0	307.0	276.0	3768.0	0.148148148	0.014814815	0.007407407	0.77037037	0.296296296	0.844664784	0.022222222	0.037037037	0.852032111	0.612765014	0.520533333	0.0	4.952380952	5.476190476	0.992063492	0.0	0.0	2.4e-09	20.29332795	226.0	0.03763767	0.000661984	122.0	11.68115	25.435725	21.417336	36.618385	-5.3144738	1.42718125	0.015722281	0.680416264	0.6	4.0	0.6	1.2	13.2	7.6	15.6	1.8	30.6	5.8	12.8	1.4	1.2	0.6	8.4	1.8	3.0	12.8	13.0	25.2	13.8	10.6	0.0	2.2	1.6	1.2	4.2	7.4	38.0	1.2	0.0	18.2	28.01339286	6.931577381	8.873114835041603	20.010131893405784	1
FLCN	3.0	2.0	1.0	0.0	68.0	10.0	1.0	0	4.0	1.0	4.0	2.0	84.0	87.0	1740.0	0.352941176	0.088235294	0.0	0.5	0.0	1.0	0.029411765	0.0	0.932882062	0.62186033	0.443441176	0.029411765	1.307692308	1.692307692	0.099147333	1.0	0.867302689	0.99077818	19.7957643	218.0	0.01129745	1.11e-05	9.0	-5.9547484	3.1107064	2.261087	0.45949845	-14.642759	4.466541	0.008871823	0.216589657	1.25	0.0	1.0	0.0	0.75	2.5	6.0	0.5	4.5	1.75	6.75	0.5	1.25	0.0	1.75	0.5	1.25	3.25	5.5	10.5	8.25	5.75	0.0	1.75	0.75	2.75	2.25	2.25	3.75	1.25	0.0	7.5	24.3	1.47	6.615920595474666	11.818351822967458	1
NF1	105.0	37.0	7.0	0.0	407.0	222.0	0.0	0	83.0	0.0	124.0	40.0	697.0	633.0	8520.0	0.08361204	0.254180602	0.080267559	0.411371237	0.0	1.0	0.160535117	0.010033445	0.558452883	0.370766946	0.8100301	0.0	4.730769231	10.53846154	0.0	1.0	1.0	1.0	18.81893381	396.0	0.02610505	8.03e-05	26.0	-2.6765268	2.8995942	4.235578	0.8312136	-12.529743	4.1992035	0.02634579	1.909802062	23.6	16.6	25.6	17.4	30.2	34.6	28.8	24.6	119.4	14.0	51.6	12.6	8.8	12.4	14.6	4.6	17.8	48.6	16.4	23.8	70.6	16.8	11.8	4.6	11.4	4.0	14.2	19.8	42.0	18.0	10.4	83.8	23.695	10.0958	7.51734508920805	13.648573473431554	1
