Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
RUSC1,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,2709.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.1,1.0,0.982335752,0.3986,0.0,9.0,10.0,0.900900901,1.0,0.722543353,0.957353943,20.6705119,177.0,0.04403572,8.17e-06,8.0,-0.19142858,0.024024629,0.415625,0.002615462,-2.134,0.0484048,0.100777227,6.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,13.970833333333331,66.66871197101449,7.0782644619157455,11.71222071279782,0.0
CHKB,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1188.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.0,1.0,1.202430766,0.37225,0.0,3.0,4.0,0.583771162,1.0,0.768639508,0.970894081,19.29705234,446.7517215,0.019788641,0.0,1.0,0.438612553,0.833675147,2.808819076,0.849883689,-3.151560687,0.515733824,0.086707367,1.95e-05,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,15.210181818181816,87.80594016363636,5.344111292248116,8.869591563352381,0.0
NLRC5,7.0,2.0,1.0,0.0,32.0,6.0,0.0,0.0,4.0,0.0,8.0,2.0,42.0,32.0,5601.0,0.0,0.115384615,0.076923077,0.615384615,0.0,1.0,0.173076923,0.019230769,0.720970841,1.056709339,0.650173077,0.0,32.0,52.0,0.560852496,0.417068422,0.046356388,0.095622993,19.6183285,154.0,0.05271171,2.21e-07,4.0,-0.58267326,0.17598204,2.0884376,0.26709181,-1.8214492,0.087887654,0.494815802,0.037145101,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,7.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,5.0,4.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,2.0,18.92616923076923,151.06574554903844,7.261681528075795,13.675055138333638,0.0
AQP12B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,924.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.575155984,0.313,0.0,2.0,2.0,1.0,1.0,0.791139241,0.976488367,20.03970491,446.0,0.02516637,0.0,0.0,-4.4,0.558597,2.8008506,0.8496591,-4.4,0.558597,0.494815802,0.037145101,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4904,116.5550003,3.4537131736014097,7.82714259972194,0.0
FRK,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,1518.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.874710531,0.481090909,0.0,11.0,11.0,0.909090909,1.0,0.036071132,0.155908899,17.81651309,693.0,-0.004403347,2.93e-06,10.0,5.5852175,0.9886663,8.225625,1.2039012,-0.45,0.004498667,0.750927561,0.072706871,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.8605,56.13521426923077,4.942605790790772,8.336298429307572,0.0
CD101,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,3066.0,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0,0.939794001,1.379129271,0.3331,0.0,9.0,10.0,0.663570007,1.0,0.577034045,0.894318529,19.54687393,540.0,0.02417024,8.92e-08,3.0,-0.092941173,0.02606672,0.4369231,0.001745064,-1.815,0.080336333,0.494815802,0.037145101,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.435833333333331,142.95751285294116,3.7795116081659823,7.263810492528019,0.0
WNT9B,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1074.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.430132748,0.748333333,0.0,3.0,3.0,1.0,1.0,0.16550811,0.463213354,19.00711708,366.0,0.01587302,6.19e-07,5.0,2.0166667,0.3886639,3.8375,0.50161825,-1.625,0.0406125,0.109862241,0.018666214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.606636363636364,101.53211065454543,0.7498907869114866,3.0053673328494384,0.0
IRX6,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1341.0,0.0,0.090909091,0.0,0.909090909,0.0,1.0,0.0,0.0,0.947442759,1.06654919,0.369181818,0.0,10.0,11.0,0.685871056,1.0,0.664893617,0.936255469,16.99741768,706.0,-0.02615875,0.0,0.0,0.944,0.59382133,6.251667,1.7097574,-1.3307143,0.024548688,0.494815802,0.037145101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.923791666666665,106.4981459112319,0.6532758877222608,2.834591538074252,0.0
GCAT,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,1338.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.590542135,0.615166667,0.0,6.0,6.0,1.0,1.0,0.027703901,0.127055132,20.40152121,203.0,0.06614805,0.000115329,10.0,-1.066875,0.034319563,0.4125,0.00104425,-1.56000005,0.035903454,0.032597623,2.35e-05,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1921,89.96923632222222,6.046352171517893,11.119021816692676,0.0
SLC5A6,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,10.0,1908.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.1,1.0,0.726793726,0.5694,0.0,9.0,10.0,0.394477318,1.0,0.706713781,0.952035004,20.24065044,230.0,0.03887446,4.55e-07,2.0,-1.138125,0.09146203,0.70599997,0.0160943,-1.9763635,0.10602225,0.251485987,0.024431305,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.838153846153846,120.43709864102564,7.687528864001356,14.471292681779596,0.0
AFAP1,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2445.0,0.0,0.111111111,0.0,0.888888889,0.0,1.0,0.0,0.0,1.0,0.355324576,0.720444444,0.0,8.0,9.0,0.597728631,1.0,0.280112045,0.636572996,17.34407654,260.0,0.03797975,3.36e-06,11.0,-1.14,0.14870483,0.33083332,0.000593901,-4.081667,0.3485286,0.494815802,0.037145101,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,16.625571428571426,145.2275458571428,7.234131968436567,12.56315026054721,0.0
SYNE1,9.0,7.0,0.0,1.0,219.0,24.0,0.0,0.0,5.0,0.0,10.0,8.0,247.0,121.0,26394.0,0.0,0.090909091,0.015151515,0.829545455,0.0,1.0,0.060606061,0.003787879,0.873935942,0.844842349,0.473435606,0.0,219.0,264.0,0.363108206,1.0,0.115740741,0.365324373,16.27245665,579.0,0.003015561,6.07e-05,28.0,0.51237624,0.4976368,3.3282578,0.5730454,-2.5722407,0.2343089,0.834323501,0.059858573,9.0,7.0,9.0,7.0,6.0,5.0,14.0,7.0,43.0,13.0,17.0,0.0,3.0,1.0,4.0,3.0,8.0,6.0,7.0,22.0,29.0,36.0,3.0,3.0,9.0,5.0,14.0,7.0,14.0,2.0,4.0,8.0,20.239581538461547,122.16844620089276,5.922812132922321,12.088390632867144,0.0
SLC26A8,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,9.0,2913.0,0.0,0.083333333,0.0,0.75,0.0,1.0,0.166666667,0.0,0.842980982,1.046206546,0.504666667,0.0,9.0,12.0,0.332667997,1.0,0.697836706,0.948897522,19.74106171,407.0,0.03310856,3.85e-07,2.0,1.111,0.31156843,2.3809092,0.5467147,-0.4411111,0.007305612,1.096764797,0.042218428,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.233533333333332,152.441727552381,1.4326360680003616,2.270902281753936,0.0
CCDC173,2.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,10.0,1659.0,0.0,0.083333333,0.083333333,0.5,0.0,1.0,0.333333333,0.0,0.639471473,0.807616875,0.642583333,0.0,6.0,12.0,0.294811321,0.00578,0.8764,0.031838686,18.3991256,393.0,0.0345862,0.0,0.0,-0.28047618,0.05388735,1.1788889,0.041593864,-1.375,0.037232818,0.494815802,0.037145101,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.376,47.55298222222224,4.798474965879402,9.10864931302413,0.0
OR51M1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,981.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.916666667,1.044027545,0.345375,0.0,8.0,8.0,0.892857143,1.0,0.075947444,0.271718212,16.59574831,1030.0,0.000877571,0.0,0.0,-0.865,0.079141604,0.41583334,0.002280265,-4.7075,0.12486159,0.494815802,0.037145101,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.475647058823526,74.47093849264706,0.0048733818344935,0.0027058085171822,0.0
ZNF189,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,8.0,1881.0,0.0,0.166666667,0.0,0.75,0.0,1.0,0.083333333,0.0,0.842980982,0.429752137,0.57725,0.0,9.0,12.0,0.346140533,1.0,0.447027269,0.806944874,16.7852877,898.0,-0.02239457,5.65e-07,4.0,-0.7986956,0.17058612,0.33666666,0.004618471,-4.886,0.6517623,0.494815802,0.037145101,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.05133333333333,71.15229042424242,6.029189353111656,9.994918916878596,0.0
TUBA4A,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,1347.0,0.0,0.0,0.0,0.875,0.0,1.0,0.0,0.125,0.916666667,0.292186647,0.8105,0.0,7.0,8.0,0.203790503,1.0,0.668896321,0.937877061,19.4054953,193.0,0.04380004,0.000615095,116.0,2.2688236,0.8238124,4.1766666,0.9852862,-2.31,0.21444599,0.494815802,0.037145101,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59777777777778,22.85974444444445,8.055226081778377,14.88016039293323,0.0
SLC26A6,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,2280.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.333333333,0.0,0.871049064,1.201235394,0.54,0.0,4.0,6.0,0.330141961,1.0,0.984251969,0.999875344,20.40278205,212.0,0.03662422,1.39e-06,5.0,-2.053,0.18693024,0.09,1.73e-05,-3.4816667,0.27523139,0.494815802,0.037145101,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.296000000000005,112.214527,7.010044232673891,12.420551927339378,0.0
CTSL,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1002.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,1.0,1.061452825,0.7916,0.0,4.0,5.0,1.0,1.0,0.144529556,0.424088922,16.90809586,577.0,0.02575244,0.000223721,20.0,-0.395,0.034604574,0.848,0.0035357,-2.4666667,0.011041334,0.402157592,0.053540455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.488454545454545,140.7932538727273,4.798474965879402,9.10864931302413,0.0
SLC13A4,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,10.0,1881.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.1,0.939794001,0.549078435,0.5808,0.0,9.0,10.0,0.910746812,1.0,0.419287212,0.783731289,18.84818921,312.0,0.001883699,0.0,0.0,2.33375,1.557044,7.301428,3.3377014,-1.53,0.03230425,0.841812897,0.003684561,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.010578947368415,105.72957436842104,1.4305993602439588,2.800971900905224,0.0
LPPR4,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,21.0,2292.0,0.0,0.095238095,0.0,0.857142857,0.0,1.0,0.047619048,0.0,0.905084409,0.423901219,0.728285714,0.0,18.0,21.0,0.832639467,1.0,0.032153307,0.142671939,16.61959241,868.0,-0.01521436,0.0,1.0,-1.1017073,0.39803428,1.1814815,0.17502392,-5.505,0.5575995,1.210184339,0.10238451,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,21.17125806451613,87.13969726451613,3.827250798305807,7.724599566909126,0.0
SGK2,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1284.0,0.0,0.0,0.0,0.833333333,0.0,1.0,0.166666667,0.0,0.871049064,1.164322935,0.454666667,0.0,5.0,6.0,0.624609619,1.0,0.22217285,0.556387379,18.39948447,303.0,0.004410906,1.14e-05,16.0,14.79,21.521641,20.4575,29.398578,-0.32333334,0.002166333,0.380649369,0.02857161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.256333333333334,98.79482725,6.148750725865631,12.232557344234085,0.0
FOXD4,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,1320.0,0.0,0.0,0.0,0.875,0.0,1.0,0.125,0.0,1.0,1.919977216,0.23725,0.0,7.0,8.0,1.0,1.0,0.589970501,0.901287753,17.81365595,398.0,-0.00372106,0.0,0.0,0.438612553,0.833675147,2.808819076,0.849883689,-3.151560687,0.515733824,0.494815802,0.037145101,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,9.24416,33.429493056666665,2.379112388878116,4.873669024955728,0.0
